id,name,class
train_index_46920,aquarium_fish,1
train_index_47008,aquarium_fish,1
train_index_47058,aquarium_fish,1
train_index_47481,aquarium_fish,1
train_index_47716,aquarium_fish,1
train_index_47764,aquarium_fish,1
train_index_47926,aquarium_fish,1
train_index_48041,aquarium_fish,1
train_index_48075,aquarium_fish,1
train_index_48093,aquarium_fish,1
train_index_48200,aquarium_fish,1
train_index_48413,aquarium_fish,1
train_index_48450,aquarium_fish,1
train_index_48456,aquarium_fish,1
train_index_48486,aquarium_fish,1
train_index_48536,aquarium_fish,1
train_index_48888,aquarium_fish,1
train_index_48946,aquarium_fish,1
train_index_48998,aquarium_fish,1
train_index_49050,aquarium_fish,1
train_index_49209,aquarium_fish,1
train_index_49445,aquarium_fish,1
train_index_49624,aquarium_fish,1
train_index_49675,aquarium_fish,1
train_index_49682,aquarium_fish,1
train_index_49726,aquarium_fish,1
train_index_49765,aquarium_fish,1
train_index_49820,aquarium_fish,1
train_index_49877,aquarium_fish,1
train_index_49919,aquarium_fish,1
train_index_49971,aquarium_fish,1
train_index_00342,bear,2
train_index_00360,bear,2
train_index_00383,bear,2
train_index_00386,bear,2
train_index_00395,bear,2
train_index_00612,bear,2
train_index_00679,bear,2
train_index_00744,bear,2
train_index_00939,bear,2
train_index_00943,bear,2
train_index_01174,bear,2
train_index_01283,bear,2
train_index_01324,bear,2
train_index_01338,bear,2
train_index_01350,bear,2
train_index_01421,bear,2
train_index_01637,bear,2
train_index_01650,bear,2
train_index_01653,bear,2
train_index_01925,bear,2
train_index_01961,bear,2
train_index_01995,bear,2
train_index_02085,bear,2
train_index_02227,bear,2
train_index_02241,bear,2
train_index_02380,bear,2
train_index_02412,bear,2
train_index_02421,bear,2
train_index_02459,bear,2
train_index_02549,bear,2
train_index_02698,bear,2
train_index_02710,bear,2
train_index_02773,bear,2
train_index_02898,bear,2
train_index_03074,bear,2
train_index_03083,bear,2
train_index_03124,bear,2
train_index_03145,bear,2
train_index_03193,bear,2
train_index_03585,bear,2
train_index_03643,bear,2
train_index_03661,bear,2
train_index_03678,bear,2
train_index_03729,bear,2
train_index_03835,bear,2
train_index_03887,bear,2
train_index_03966,bear,2
train_index_04049,bear,2
train_index_04353,bear,2
train_index_04364,bear,2
train_index_04410,bear,2
train_index_04456,bear,2
train_index_04585,bear,2
train_index_05173,bear,2
train_index_05292,bear,2
train_index_05321,bear,2
train_index_05360,bear,2
train_index_05646,bear,2
train_index_05687,bear,2
train_index_05964,bear,2
train_index_05973,bear,2
train_index_06056,bear,2
train_index_06281,bear,2
train_index_06415,bear,2
train_index_06644,bear,2
train_index_06709,bear,2
train_index_06868,bear,2
train_index_06896,bear,2
train_index_07088,bear,2
train_index_07090,bear,2
train_index_07183,bear,2
train_index_07404,bear,2
train_index_07546,bear,2
train_index_07625,bear,2
train_index_08019,bear,2
train_index_08020,bear,2
train_index_08152,bear,2
train_index_08278,bear,2
train_index_08333,bear,2
train_index_08365,bear,2
train_index_08594,bear,2
train_index_08596,bear,2
train_index_08945,bear,2
train_index_09155,bear,2
train_index_09214,bear,2
train_index_09434,bear,2
train_index_09459,bear,2
train_index_09526,bear,2
train_index_09563,bear,2
train_index_09701,bear,2
train_index_09731,bear,2
train_index_09826,bear,2
train_index_09843,bear,2
train_index_09867,bear,2
train_index_09937,bear,2
train_index_10100,bear,2
train_index_10161,bear,2
train_index_10473,bear,2
train_index_10513,bear,2
train_index_10782,bear,2
train_index_10812,bear,2
train_index_11138,bear,2
train_index_11252,bear,2
train_index_11355,bear,2
train_index_11416,bear,2
train_index_11447,bear,2
train_index_11506,bear,2
train_index_11510,bear,2
train_index_11629,bear,2
train_index_11659,bear,2
train_index_11771,bear,2
train_index_11792,bear,2
train_index_11794,bear,2
train_index_11979,bear,2
train_index_12034,bear,2
train_index_12076,bear,2
train_index_12097,bear,2
train_index_12156,bear,2
train_index_12237,bear,2
train_index_12517,bear,2
train_index_12671,bear,2
train_index_12955,bear,2
train_index_13146,bear,2
train_index_13193,bear,2
train_index_13302,bear,2
train_index_13331,bear,2
train_index_13486,bear,2
train_index_13579,bear,2
train_index_13581,bear,2
train_index_13706,bear,2
train_index_13735,bear,2
train_index_13911,bear,2
train_index_13987,bear,2
train_index_14054,bear,2
train_index_14199,bear,2
train_index_14443,bear,2
train_index_14550,bear,2
train_index_15002,bear,2
train_index_15012,bear,2
train_index_15107,bear,2
train_index_15203,bear,2
train_index_15292,bear,2
train_index_15293,bear,2
train_index_15311,bear,2
train_index_15394,bear,2
train_index_15558,bear,2
train_index_15625,bear,2
train_index_15902,bear,2
train_index_15937,bear,2
train_index_15949,bear,2
train_index_15954,bear,2
train_index_16011,bear,2
train_index_16061,bear,2
train_index_16113,bear,2
train_index_16147,bear,2
train_index_16490,bear,2
train_index_16734,bear,2
train_index_16773,bear,2
train_index_16836,bear,2
train_index_16881,bear,2
train_index_16998,bear,2
train_index_17001,bear,2
train_index_17196,bear,2
train_index_17288,bear,2
train_index_17431,bear,2
train_index_17546,bear,2
train_index_17628,bear,2
train_index_17687,bear,2
train_index_17795,bear,2
train_index_17820,bear,2
train_index_17862,bear,2
train_index_17895,bear,2
train_index_18006,bear,2
train_index_18092,bear,2
train_index_18156,bear,2
train_index_18216,bear,2
train_index_18286,bear,2
train_index_18509,bear,2
train_index_18562,bear,2
train_index_19050,bear,2
train_index_19215,bear,2
train_index_19323,bear,2
train_index_19433,bear,2
train_index_19469,bear,2
train_index_19480,bear,2
train_index_19566,bear,2
train_index_19635,bear,2
train_index_19779,bear,2
train_index_19840,bear,2
train_index_19869,bear,2
train_index_19936,bear,2
train_index_20023,bear,2
train_index_20048,bear,2
train_index_20189,bear,2
train_index_20266,bear,2
train_index_20380,bear,2
train_index_20572,bear,2
train_index_20654,bear,2
train_index_20655,bear,2
train_index_20741,bear,2
train_index_20805,bear,2
train_index_20834,bear,2
train_index_21045,bear,2
train_index_21086,bear,2
train_index_21176,bear,2
train_index_21232,bear,2
train_index_21334,bear,2
train_index_21358,bear,2
train_index_21505,bear,2
train_index_21541,bear,2
train_index_21545,bear,2
train_index_21791,bear,2
train_index_21860,bear,2
train_index_21904,bear,2
train_index_21908,bear,2
train_index_22038,bear,2
train_index_22079,bear,2
train_index_22088,bear,2
train_index_22147,bear,2
train_index_22283,bear,2
train_index_22502,bear,2
train_index_22521,bear,2
train_index_22606,bear,2
train_index_22646,bear,2
train_index_22702,bear,2
train_index_22961,bear,2
train_index_23083,bear,2
train_index_23120,bear,2
train_index_23166,bear,2
train_index_23178,bear,2
train_index_23421,bear,2
train_index_23456,bear,2
train_index_23619,bear,2
train_index_23796,bear,2
train_index_23842,bear,2
train_index_23952,bear,2
train_index_24207,bear,2
train_index_24264,bear,2
train_index_24273,bear,2
train_index_24414,bear,2
train_index_24428,bear,2
train_index_24478,bear,2
train_index_24486,bear,2
train_index_24568,bear,2
train_index_24656,bear,2
train_index_24856,bear,2
train_index_24976,bear,2
train_index_25000,bear,2
train_index_25034,bear,2
train_index_25179,bear,2
train_index_25224,bear,2
train_index_25253,bear,2
train_index_25259,bear,2
train_index_25328,bear,2
train_index_25385,bear,2
train_index_25552,bear,2
train_index_25763,bear,2
train_index_26005,bear,2
train_index_26014,bear,2
train_index_26033,bear,2
train_index_26142,bear,2
train_index_26514,bear,2
train_index_26526,bear,2
train_index_26531,bear,2
train_index_26588,bear,2
train_index_26602,bear,2
train_index_26708,bear,2
train_index_26818,bear,2
train_index_26885,bear,2
train_index_26930,bear,2
train_index_26986,bear,2
train_index_26990,bear,2
train_index_27153,bear,2
train_index_27189,bear,2
train_index_27270,bear,2
train_index_27281,bear,2
train_index_27337,bear,2
train_index_27354,bear,2
train_index_27363,bear,2
train_index_27383,bear,2
train_index_27442,bear,2
train_index_27542,bear,2
train_index_27605,bear,2
train_index_27705,bear,2
train_index_27787,bear,2
train_index_27931,bear,2
train_index_28034,bear,2
train_index_28220,bear,2
train_index_28248,bear,2
train_index_28410,bear,2
train_index_28473,bear,2
train_index_28639,bear,2
train_index_28728,bear,2
train_index_28743,bear,2
train_index_28899,bear,2
train_index_28954,bear,2
train_index_28978,bear,2
train_index_28981,bear,2
train_index_29114,bear,2
train_index_29323,bear,2
train_index_29341,bear,2
train_index_29385,bear,2
train_index_29505,bear,2
train_index_29509,bear,2
train_index_29583,bear,2
train_index_29832,bear,2
train_index_29907,bear,2
train_index_30279,bear,2
train_index_30441,bear,2
train_index_30461,bear,2
train_index_30690,bear,2
train_index_30741,bear,2
train_index_30876,bear,2
train_index_30884,bear,2
train_index_30893,bear,2
train_index_31107,bear,2
train_index_31198,bear,2
train_index_31240,bear,2
train_index_31304,bear,2
train_index_31400,bear,2
train_index_31416,bear,2
train_index_31431,bear,2
train_index_31510,bear,2
train_index_31526,bear,2
train_index_31660,bear,2
train_index_32158,bear,2
train_index_32242,bear,2
train_index_32428,bear,2
train_index_32480,bear,2
train_index_32575,bear,2
train_index_32619,bear,2
train_index_32967,bear,2
train_index_33022,bear,2
train_index_33035,bear,2
train_index_33038,bear,2
train_index_33092,bear,2
train_index_33347,bear,2
train_index_33381,bear,2
train_index_33403,bear,2
train_index_33699,bear,2
train_index_33715,bear,2
train_index_33795,bear,2
train_index_33800,bear,2
train_index_33946,bear,2
train_index_33956,bear,2
train_index_34113,bear,2
train_index_34136,bear,2
train_index_34283,bear,2
train_index_34483,bear,2
train_index_34525,bear,2
train_index_34556,bear,2
train_index_34638,bear,2
train_index_34671,bear,2
train_index_34749,bear,2
train_index_35315,bear,2
train_index_35335,bear,2
train_index_35382,bear,2
train_index_35435,bear,2
train_index_35441,bear,2
train_index_35799,bear,2
train_index_35822,bear,2
train_index_35835,bear,2
train_index_35854,bear,2
train_index_35919,bear,2
train_index_36021,bear,2
train_index_36102,bear,2
train_index_36403,bear,2
train_index_36463,bear,2
train_index_36556,bear,2
train_index_36589,bear,2
train_index_36618,bear,2
train_index_36930,bear,2
train_index_36936,bear,2
train_index_37007,bear,2
train_index_37028,bear,2
train_index_37171,bear,2
train_index_37474,bear,2
train_index_37532,bear,2
train_index_37630,bear,2
train_index_37641,bear,2
train_index_37660,bear,2
train_index_37718,bear,2
train_index_37825,bear,2
train_index_37852,bear,2
train_index_37887,bear,2
train_index_37956,bear,2
train_index_37965,bear,2
train_index_38233,bear,2
train_index_38292,bear,2
train_index_38657,bear,2
train_index_38683,bear,2
train_index_38723,bear,2
train_index_39033,bear,2
train_index_39102,bear,2
train_index_39200,bear,2
train_index_39347,bear,2
train_index_39517,bear,2
train_index_39650,bear,2
train_index_40064,bear,2
train_index_40211,bear,2
train_index_40228,bear,2
train_index_40237,bear,2
train_index_40302,bear,2
train_index_40314,bear,2
train_index_40708,bear,2
train_index_40840,bear,2
train_index_40850,bear,2
train_index_40983,bear,2
train_index_41049,bear,2
train_index_41083,bear,2
train_index_41126,bear,2
train_index_41128,bear,2
train_index_41139,bear,2
train_index_41446,bear,2
train_index_41470,bear,2
train_index_41498,bear,2
train_index_41714,bear,2
train_index_41841,bear,2
train_index_41905,bear,2
train_index_41989,bear,2
train_index_42005,bear,2
train_index_42022,bear,2
train_index_42451,bear,2
train_index_42578,bear,2
train_index_42608,bear,2
train_index_42924,bear,2
train_index_42954,bear,2
train_index_42975,bear,2
train_index_43125,bear,2
train_index_43162,bear,2
train_index_43319,bear,2
train_index_43339,bear,2
train_index_43587,bear,2
train_index_43701,bear,2
train_index_43748,bear,2
train_index_43990,bear,2
train_index_44290,bear,2
train_index_44319,bear,2
train_index_44397,bear,2
train_index_44716,bear,2
train_index_44785,bear,2
train_index_44826,bear,2
train_index_44846,bear,2
train_index_44867,bear,2
train_index_44961,bear,2
train_index_45025,bear,2
train_index_45051,bear,2
train_index_45058,bear,2
train_index_45220,bear,2
train_index_45270,bear,2
train_index_45475,bear,2
train_index_45515,bear,2
train_index_45583,bear,2
train_index_45601,bear,2
train_index_45603,bear,2
train_index_45970,bear,2
train_index_46110,bear,2
train_index_46182,bear,2
train_index_46189,bear,2
train_index_46319,bear,2
train_index_46351,bear,2
train_index_46392,bear,2
train_index_46518,bear,2
train_index_46551,bear,2
train_index_46584,bear,2
train_index_46726,bear,2
train_index_46881,bear,2
train_index_46916,bear,2
train_index_46958,bear,2
train_index_47026,bear,2
train_index_47301,bear,2
train_index_47394,bear,2
train_index_47395,bear,2
train_index_47409,bear,2
train_index_47446,bear,2
train_index_47454,bear,2
train_index_47588,bear,2
train_index_47625,bear,2
train_index_48036,bear,2
train_index_48132,bear,2
train_index_48182,bear,2
train_index_48197,bear,2
train_index_48266,bear,2
train_index_48268,bear,2
train_index_48363,bear,2
train_index_48422,bear,2
train_index_48459,bear,2
train_index_48520,bear,2
train_index_48586,bear,2
train_index_48665,bear,2
train_index_48730,bear,2
train_index_48804,bear,2
train_index_48849,bear,2
train_index_49091,bear,2
train_index_49376,bear,2
train_index_49380,bear,2
train_index_49924,bear,2
train_index_49954,bear,2
train_index_49969,bear,2
train_index_49997,bear,2
train_index_00102,beaver,3
train_index_00113,beaver,3
train_index_00145,beaver,3
train_index_00389,beaver,3
train_index_00488,beaver,3
train_index_00638,beaver,3
train_index_00651,beaver,3
train_index_00825,beaver,3
train_index_00916,beaver,3
train_index_00951,beaver,3
train_index_00954,beaver,3
train_index_00993,beaver,3
train_index_00995,beaver,3
train_index_01148,beaver,3
train_index_01180,beaver,3
train_index_01205,beaver,3
train_index_01302,beaver,3
train_index_01308,beaver,3
train_index_01636,beaver,3
train_index_01729,beaver,3
train_index_01767,beaver,3
train_index_01892,beaver,3
train_index_01929,beaver,3
train_index_02139,beaver,3
train_index_02429,beaver,3
train_index_02582,beaver,3
train_index_02601,beaver,3
train_index_02711,beaver,3
train_index_02769,beaver,3
train_index_02866,beaver,3
train_index_02943,beaver,3
train_index_02949,beaver,3
train_index_03067,beaver,3
train_index_03080,beaver,3
train_index_03107,beaver,3
train_index_03213,beaver,3
train_index_03230,beaver,3
train_index_03310,beaver,3
train_index_03423,beaver,3
train_index_03470,beaver,3
train_index_03654,beaver,3
train_index_03779,beaver,3
train_index_03801,beaver,3
train_index_03822,beaver,3
train_index_03865,beaver,3
train_index_03875,beaver,3
train_index_03951,beaver,3
train_index_04021,beaver,3
train_index_04051,beaver,3
train_index_04125,beaver,3
train_index_04304,beaver,3
train_index_04449,beaver,3
train_index_04472,beaver,3
train_index_04474,beaver,3
train_index_04588,beaver,3
train_index_04704,beaver,3
train_index_04813,beaver,3
train_index_04846,beaver,3
train_index_04851,beaver,3
train_index_04865,beaver,3
train_index_04899,beaver,3
train_index_05034,beaver,3
train_index_05139,beaver,3
train_index_05273,beaver,3
train_index_05481,beaver,3
train_index_05490,beaver,3
train_index_05493,beaver,3
train_index_05519,beaver,3
train_index_05542,beaver,3
train_index_05677,beaver,3
train_index_05841,beaver,3
train_index_05880,beaver,3
train_index_06051,beaver,3
train_index_06514,beaver,3
train_index_06565,beaver,3
train_index_06591,beaver,3
train_index_06834,beaver,3
train_index_06854,beaver,3
train_index_06925,beaver,3
train_index_06993,beaver,3
train_index_07015,beaver,3
train_index_07017,beaver,3
train_index_07031,beaver,3
train_index_07083,beaver,3
train_index_07178,beaver,3
train_index_07270,beaver,3
train_index_07290,beaver,3
train_index_07372,beaver,3
train_index_07524,beaver,3
train_index_07595,beaver,3
train_index_07682,beaver,3
train_index_07819,beaver,3
train_index_07841,beaver,3
train_index_07932,beaver,3
train_index_07936,beaver,3
train_index_08008,beaver,3
train_index_08040,beaver,3
train_index_08179,beaver,3
train_index_08292,beaver,3
train_index_08462,beaver,3
train_index_08616,beaver,3
train_index_08848,beaver,3
train_index_08946,beaver,3
train_index_09218,beaver,3
train_index_09380,beaver,3
train_index_09487,beaver,3
train_index_09579,beaver,3
train_index_09833,beaver,3
train_index_10058,beaver,3
train_index_10061,beaver,3
train_index_10066,beaver,3
train_index_10074,beaver,3
train_index_10099,beaver,3
train_index_10104,beaver,3
train_index_10243,beaver,3
train_index_10416,beaver,3
train_index_10417,beaver,3
train_index_10518,beaver,3
train_index_10650,beaver,3
train_index_10882,beaver,3
train_index_10983,beaver,3
train_index_11038,beaver,3
train_index_11074,beaver,3
train_index_11182,beaver,3
train_index_11257,beaver,3
train_index_11359,beaver,3
train_index_11665,beaver,3
train_index_11687,beaver,3
train_index_11798,beaver,3
train_index_11950,beaver,3
train_index_11985,beaver,3
train_index_12053,beaver,3
train_index_12078,beaver,3
train_index_12122,beaver,3
train_index_12233,beaver,3
train_index_12526,beaver,3
train_index_12529,beaver,3
train_index_12645,beaver,3
train_index_12802,beaver,3
train_index_12897,beaver,3
train_index_12928,beaver,3
train_index_12963,beaver,3
train_index_13029,beaver,3
train_index_13211,beaver,3
train_index_13253,beaver,3
train_index_13422,beaver,3
train_index_13442,beaver,3
train_index_13454,beaver,3
train_index_13503,beaver,3
train_index_13693,beaver,3
train_index_13695,beaver,3
train_index_13836,beaver,3
train_index_14058,beaver,3
train_index_14305,beaver,3
train_index_14436,beaver,3
train_index_14549,beaver,3
train_index_14691,beaver,3
train_index_14727,beaver,3
train_index_14826,beaver,3
train_index_14865,beaver,3
train_index_14996,beaver,3
train_index_15063,beaver,3
train_index_15073,beaver,3
train_index_15117,beaver,3
train_index_15120,beaver,3
train_index_15423,beaver,3
train_index_15442,beaver,3
train_index_15559,beaver,3
train_index_15585,beaver,3
train_index_15681,beaver,3
train_index_15703,beaver,3
train_index_15766,beaver,3
train_index_15812,beaver,3
train_index_16016,beaver,3
train_index_16148,beaver,3
train_index_16201,beaver,3
train_index_16210,beaver,3
train_index_16923,beaver,3
train_index_16974,beaver,3
train_index_17147,beaver,3
train_index_17197,beaver,3
train_index_17304,beaver,3
train_index_17509,beaver,3
train_index_17693,beaver,3
train_index_17704,beaver,3
train_index_17802,beaver,3
train_index_17903,beaver,3
train_index_18393,beaver,3
train_index_18400,beaver,3
train_index_18449,beaver,3
train_index_18460,beaver,3
train_index_19094,beaver,3
train_index_19118,beaver,3
train_index_19181,beaver,3
train_index_19191,beaver,3
train_index_19554,beaver,3
train_index_19597,beaver,3
train_index_19620,beaver,3
train_index_19801,beaver,3
train_index_19967,beaver,3
train_index_20039,beaver,3
train_index_20078,beaver,3
train_index_20332,beaver,3
train_index_20413,beaver,3
train_index_20446,beaver,3
train_index_20583,beaver,3
train_index_20620,beaver,3
train_index_20699,beaver,3
train_index_20735,beaver,3
train_index_20804,beaver,3
train_index_20970,beaver,3
train_index_21069,beaver,3
train_index_21103,beaver,3
train_index_21109,beaver,3
train_index_21342,beaver,3
train_index_21579,beaver,3
train_index_21645,beaver,3
train_index_21951,beaver,3
train_index_21967,beaver,3
train_index_22002,beaver,3
train_index_22138,beaver,3
train_index_22274,beaver,3
train_index_22450,beaver,3
train_index_22647,beaver,3
train_index_22660,beaver,3
train_index_22732,beaver,3
train_index_22736,beaver,3
train_index_22782,beaver,3
train_index_22843,beaver,3
train_index_23270,beaver,3
train_index_23361,beaver,3
train_index_23505,beaver,3
train_index_23853,beaver,3
train_index_23909,beaver,3
train_index_24046,beaver,3
train_index_24154,beaver,3
train_index_24228,beaver,3
train_index_24293,beaver,3
train_index_24358,beaver,3
train_index_24545,beaver,3
train_index_24619,beaver,3
train_index_24635,beaver,3
train_index_24809,beaver,3
train_index_24923,beaver,3
train_index_25090,beaver,3
train_index_25099,beaver,3
train_index_25134,beaver,3
train_index_25399,beaver,3
train_index_25413,beaver,3
train_index_25514,beaver,3
train_index_25973,beaver,3
train_index_26299,beaver,3
train_index_26319,beaver,3
train_index_26476,beaver,3
train_index_26580,beaver,3
train_index_26646,beaver,3
train_index_26714,beaver,3
train_index_26809,beaver,3
train_index_27019,beaver,3
train_index_27056,beaver,3
train_index_27242,beaver,3
train_index_27342,beaver,3
train_index_27417,beaver,3
train_index_27514,beaver,3
train_index_27551,beaver,3
train_index_27560,beaver,3
train_index_27607,beaver,3
train_index_27678,beaver,3
train_index_27761,beaver,3
train_index_27884,beaver,3
train_index_27902,beaver,3
train_index_27921,beaver,3
train_index_28116,beaver,3
train_index_28139,beaver,3
train_index_28205,beaver,3
train_index_28527,beaver,3
train_index_28529,beaver,3
train_index_28576,beaver,3
train_index_28584,beaver,3
train_index_28628,beaver,3
train_index_28682,beaver,3
train_index_28953,beaver,3
train_index_29036,beaver,3
train_index_29170,beaver,3
train_index_29225,beaver,3
train_index_29391,beaver,3
train_index_29495,beaver,3
train_index_29496,beaver,3
train_index_29663,beaver,3
train_index_29840,beaver,3
train_index_30185,beaver,3
train_index_30288,beaver,3
train_index_30335,beaver,3
train_index_30378,beaver,3
train_index_30665,beaver,3
train_index_30683,beaver,3
train_index_30771,beaver,3
train_index_30853,beaver,3
train_index_31043,beaver,3
train_index_31311,beaver,3
train_index_31321,beaver,3
train_index_31801,beaver,3
train_index_31822,beaver,3
train_index_32066,beaver,3
train_index_32117,beaver,3
train_index_32185,beaver,3
train_index_32331,beaver,3
train_index_32771,beaver,3
train_index_32837,beaver,3
train_index_32866,beaver,3
train_index_32876,beaver,3
train_index_33003,beaver,3
train_index_33004,beaver,3
train_index_33174,beaver,3
train_index_33177,beaver,3
train_index_33267,beaver,3
train_index_33272,beaver,3
train_index_33312,beaver,3
train_index_33329,beaver,3
train_index_33634,beaver,3
train_index_33689,beaver,3
train_index_33791,beaver,3
train_index_33793,beaver,3
train_index_33850,beaver,3
train_index_33880,beaver,3
train_index_33996,beaver,3
train_index_34109,beaver,3
train_index_34225,beaver,3
train_index_34426,beaver,3
train_index_34433,beaver,3
train_index_34481,beaver,3
train_index_34630,beaver,3
train_index_34743,beaver,3
train_index_34784,beaver,3
train_index_34888,beaver,3
train_index_34974,beaver,3
train_index_35006,beaver,3
train_index_35028,beaver,3
train_index_35361,beaver,3
train_index_35390,beaver,3
train_index_35445,beaver,3
train_index_35576,beaver,3
train_index_35641,beaver,3
train_index_35649,beaver,3
train_index_35690,beaver,3
train_index_35775,beaver,3
train_index_35868,beaver,3
train_index_35882,beaver,3
train_index_36030,beaver,3
train_index_36063,beaver,3
train_index_36124,beaver,3
train_index_36232,beaver,3
train_index_36241,beaver,3
train_index_36339,beaver,3
train_index_36340,beaver,3
train_index_36371,beaver,3
train_index_36395,beaver,3
train_index_36429,beaver,3
train_index_36472,beaver,3
train_index_36710,beaver,3
train_index_36715,beaver,3
train_index_36753,beaver,3
train_index_36801,beaver,3
train_index_37030,beaver,3
train_index_37049,beaver,3
train_index_37055,beaver,3
train_index_37057,beaver,3
train_index_37075,beaver,3
train_index_37227,beaver,3
train_index_37238,beaver,3
train_index_37339,beaver,3
train_index_37381,beaver,3
train_index_37434,beaver,3
train_index_37547,beaver,3
train_index_37609,beaver,3
train_index_37645,beaver,3
train_index_37771,beaver,3
train_index_38039,beaver,3
train_index_38059,beaver,3
train_index_38204,beaver,3
train_index_38272,beaver,3
train_index_38364,beaver,3
train_index_38565,beaver,3
train_index_38612,beaver,3
train_index_38786,beaver,3
train_index_39258,beaver,3
train_index_39400,beaver,3
train_index_39730,beaver,3
train_index_39748,beaver,3
train_index_40009,beaver,3
train_index_40048,beaver,3
train_index_40069,beaver,3
train_index_40204,beaver,3
train_index_40230,beaver,3
train_index_40296,beaver,3
train_index_40386,beaver,3
train_index_40558,beaver,3
train_index_40588,beaver,3
train_index_40659,beaver,3
train_index_40736,beaver,3
train_index_40753,beaver,3
train_index_40758,beaver,3
train_index_40806,beaver,3
train_index_40917,beaver,3
train_index_41304,beaver,3
train_index_41403,beaver,3
train_index_41481,beaver,3
train_index_41542,beaver,3
train_index_41557,beaver,3
train_index_41626,beaver,3
train_index_41665,beaver,3
train_index_41705,beaver,3
train_index_41747,beaver,3
train_index_41796,beaver,3
train_index_41904,beaver,3
train_index_41995,beaver,3
train_index_42042,beaver,3
train_index_42050,beaver,3
train_index_42222,beaver,3
train_index_42333,beaver,3
train_index_42349,beaver,3
train_index_42467,beaver,3
train_index_42509,beaver,3
train_index_42661,beaver,3
train_index_42727,beaver,3
train_index_42842,beaver,3
train_index_42844,beaver,3
train_index_42869,beaver,3
train_index_42937,beaver,3
train_index_43098,beaver,3
train_index_43151,beaver,3
train_index_43232,beaver,3
train_index_43247,beaver,3
train_index_43260,beaver,3
train_index_43286,beaver,3
train_index_43420,beaver,3
train_index_43490,beaver,3
train_index_43660,beaver,3
train_index_43786,beaver,3
train_index_43897,beaver,3
train_index_43943,beaver,3
train_index_43969,beaver,3
train_index_43974,beaver,3
train_index_44104,beaver,3
train_index_44162,beaver,3
train_index_44176,beaver,3
train_index_44200,beaver,3
train_index_44237,beaver,3
train_index_44258,beaver,3
train_index_44264,beaver,3
train_index_44413,beaver,3
train_index_44568,beaver,3
train_index_44629,beaver,3
train_index_44872,beaver,3
train_index_45151,beaver,3
train_index_45163,beaver,3
train_index_45268,beaver,3
train_index_45292,beaver,3
train_index_45367,beaver,3
train_index_45436,beaver,3
train_index_45465,beaver,3
train_index_45545,beaver,3
train_index_45625,beaver,3
train_index_45664,beaver,3
train_index_45780,beaver,3
train_index_45934,beaver,3
train_index_46138,beaver,3
train_index_46155,beaver,3
train_index_46310,beaver,3
train_index_46335,beaver,3
train_index_46523,beaver,3
train_index_46589,beaver,3
train_index_46743,beaver,3
train_index_46937,beaver,3
train_index_46978,beaver,3
train_index_46992,beaver,3
train_index_47019,beaver,3
train_index_47109,beaver,3
train_index_47125,beaver,3
train_index_47133,beaver,3
train_index_47355,beaver,3
train_index_47410,beaver,3
train_index_47596,beaver,3
train_index_47622,beaver,3
train_index_47681,beaver,3
train_index_47757,beaver,3
train_index_48043,beaver,3
train_index_48172,beaver,3
train_index_48332,beaver,3
train_index_48414,beaver,3
train_index_48926,beaver,3
train_index_48971,beaver,3
train_index_49000,beaver,3
train_index_49186,beaver,3
train_index_49250,beaver,3
train_index_49252,beaver,3
train_index_49257,beaver,3
train_index_49483,beaver,3
train_index_49720,beaver,3
train_index_49929,beaver,3
train_index_00285,bed,4
train_index_00319,bed,4
train_index_00409,bed,4
train_index_00464,bed,4
train_index_00542,bed,4
train_index_00620,bed,4
train_index_00647,bed,4
train_index_00706,bed,4
train_index_00710,bed,4
train_index_00721,bed,4
train_index_00766,bed,4
train_index_00804,bed,4
train_index_00920,bed,4
train_index_00926,bed,4
train_index_01092,bed,4
train_index_01213,bed,4
train_index_01233,bed,4
train_index_01352,bed,4
train_index_01386,bed,4
train_index_01411,bed,4
train_index_01441,bed,4
train_index_01479,bed,4
train_index_01510,bed,4
train_index_01735,bed,4
train_index_01755,bed,4
train_index_01858,bed,4
train_index_01974,bed,4
train_index_02107,bed,4
train_index_02345,bed,4
train_index_02375,bed,4
train_index_02418,bed,4
train_index_02517,bed,4
train_index_02783,bed,4
train_index_02856,bed,4
train_index_02857,bed,4
train_index_03160,bed,4
train_index_03263,bed,4
train_index_03592,bed,4
train_index_03755,bed,4
train_index_03805,bed,4
train_index_04039,bed,4
train_index_04124,bed,4
train_index_04151,bed,4
train_index_04178,bed,4
train_index_04247,bed,4
train_index_04313,bed,4
train_index_04340,bed,4
train_index_04402,bed,4
train_index_04553,bed,4
train_index_04594,bed,4
train_index_04662,bed,4
train_index_04836,bed,4
train_index_04896,bed,4
train_index_05187,bed,4
train_index_05188,bed,4
train_index_05215,bed,4
train_index_05302,bed,4
train_index_05575,bed,4
train_index_05716,bed,4
train_index_05960,bed,4
train_index_06371,bed,4
train_index_06400,bed,4
train_index_06422,bed,4
train_index_06424,bed,4
train_index_06462,bed,4
train_index_06563,bed,4
train_index_06583,bed,4
train_index_06641,bed,4
train_index_06756,bed,4
train_index_06785,bed,4
train_index_07054,bed,4
train_index_07201,bed,4
train_index_07203,bed,4
train_index_07308,bed,4
train_index_07349,bed,4
train_index_07353,bed,4
train_index_07389,bed,4
train_index_07481,bed,4
train_index_07529,bed,4
train_index_07667,bed,4
